Producto 20640: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20641: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20642: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20644: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20646: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20647: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20651: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20652: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20653: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20654: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20655: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20657: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20658: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20660: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20661: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20663: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20664: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20666: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20667: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20670: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20672: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20676: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20677: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20678: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20680: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20684: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20685: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20693: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20696: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20697: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20699: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20701: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20702: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20705: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20706: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20708: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20713: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20714: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20715: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20721: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20724: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20729: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20730: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20733: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20735: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20737: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20739: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20741: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20742: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20743: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20744: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20745: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20749: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20750: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20751: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20756: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20758: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20759: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20761: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20765: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20768: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20771: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20773: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20775: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20777: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20781: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20786: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20788: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20789: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20793: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20800: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20801: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20802: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20803: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20807: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20809: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20810: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20811: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20812: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20818: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20820: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20823: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20824: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20826: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20828: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20830: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20831: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20832: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20838: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20840: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20843: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20846: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20847: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20849: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20852: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20855: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20862: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20863: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20864: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20865: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20870: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20877: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20878: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20879: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20882: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20883: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20885: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20892: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20894: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20901: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20906: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20913: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20914: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20919: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20922: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20925: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20931: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20936: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20937: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20941: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20945: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20947: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20948: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20949: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20951: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20956: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20957: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20961: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20965: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20970: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20976: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20982: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20985: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20986: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20991: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20994: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20996: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21003: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21008: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21014: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21016: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21024: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21027: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21028: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21032: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21034: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21038: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21040: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21048: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21049: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21055: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21057: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21065: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21077: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21080: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21088: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21118: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21126: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21131: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21155: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21157: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21164: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21167: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21170: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21176: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21180: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21182: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21184: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21190: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21192: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21194: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21200: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21202: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21207: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21212: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21218: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21222: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 21224: mejor modelo = regresion, MAE sep-nov = 0.0000
Producto 20995: fallback media últimos 3 positivos = 2.67
Producto 20997: fallback media últimos 3 positivos = 1.20
Producto 21001: fallback media últimos 3 positivos = 0.80
Producto 20491: fallback media últimos 3 positivos = 14.22
Producto 21006: fallback media últimos 3 positivos = 1.45
Producto 20495: fallback media últimos 3 positivos = 15.40
Producto 21007: fallback media últimos 3 positivos = 2.63
Producto 20503: fallback media últimos 3 positivos = 11.50
Producto 20510: fallback media últimos 3 positivos = 11.37
Producto 21022: fallback media últimos 3 positivos = 0.87
Producto 20521: fallback media últimos 3 positivos = 15.34
Producto 21033: fallback media últimos 3 positivos = 1.19
Producto 20523: fallback media últimos 3 positivos = 13.07
Producto 21035: fallback media últimos 3 positivos = 2.17
Producto 20525: fallback media últimos 3 positivos = 18.33
Producto 20526: fallback media últimos 3 positivos = 18.42
Producto 20527: fallback media últimos 3 positivos = 12.80
Producto 21037: fallback media últimos 3 positivos = 0.80
Producto 21039: fallback media últimos 3 positivos = 1.69
Producto 21042: fallback media últimos 3 positivos = 1.27
Producto 20531: fallback media últimos 3 positivos = 14.88
Producto 21044: fallback media últimos 3 positivos = 1.42
Producto 20537: fallback media últimos 3 positivos = 16.87
Producto 20540: fallback media últimos 3 positivos = 11.58
Producto 21056: fallback media últimos 3 positivos = 0.85
Producto 20032: fallback media últimos 3 positivos = 728.55
Producto 21058: fallback media últimos 3 positivos = 1.88
Producto 20547: fallback media últimos 3 positivos = 14.33
Producto 20548: fallback media últimos 3 positivos = 16.54
Producto 21064: fallback media últimos 3 positivos = 0.38
Producto 20553: fallback media últimos 3 positivos = 9.88
Producto 20558: fallback media últimos 3 positivos = 11.21
Producto 20559: fallback media últimos 3 positivos = 9.76
Producto 21073: fallback media últimos 3 positivos = 0.93
Producto 21074: fallback media últimos 3 positivos = 1.25
Producto 21079: fallback media últimos 3 positivos = 1.28
Producto 20569: fallback media últimos 3 positivos = 12.61
Producto 21084: fallback media últimos 3 positivos = 0.78
Producto 21086: fallback media últimos 3 positivos = 0.76
Producto 20575: fallback media últimos 3 positivos = 15.04
Producto 21087: fallback media últimos 3 positivos = 1.11
Producto 20577: fallback media últimos 3 positivos = 15.20
Producto 20580: fallback media últimos 3 positivos = 19.57
Producto 21092: fallback media últimos 3 positivos = 1.03
Producto 21093: fallback media últimos 3 positivos = 0.37
Producto 21097: fallback media últimos 3 positivos = 1.54
Producto 21099: fallback media últimos 3 positivos = 0.19
Producto 20592: fallback media últimos 3 positivos = 12.90
Producto 20593: fallback media últimos 3 positivos = 9.86
Producto 21105: fallback media últimos 3 positivos = 0.58
Producto 21109: fallback media últimos 3 positivos = 1.30
Producto 21110: fallback media últimos 3 positivos = 1.58
Producto 21111: fallback media últimos 3 positivos = 1.40
Producto 21112: fallback media últimos 3 positivos = 0.96
Producto 20085: fallback media últimos 3 positivos = 209.59
Producto 21114: fallback media últimos 3 positivos = 1.69
Producto 20603: fallback media últimos 3 positivos = 12.93
Producto 20089: fallback media últimos 3 positivos = 190.61
Producto 21119: fallback media últimos 3 positivos = 1.41
Producto 20611: fallback media últimos 3 positivos = 11.56
Producto 20615: fallback media últimos 3 positivos = 14.78
Producto 21129: fallback media últimos 3 positivos = 0.92
Producto 20620: fallback media últimos 3 positivos = 8.49
Producto 20621: fallback media últimos 3 positivos = 13.29
Producto 20623: fallback media últimos 3 positivos = 13.71
Producto 21135: fallback media últimos 3 positivos = 0.36
Producto 20627: fallback media últimos 3 positivos = 10.58
Producto 21140: fallback media últimos 3 positivos = 0.88
Producto 21142: fallback media últimos 3 positivos = 0.28
Producto 21144: fallback media últimos 3 positivos = 0.72
Producto 20633: fallback media últimos 3 positivos = 11.81
Producto 21146: fallback media últimos 3 positivos = 0.93
Producto 20127: fallback media últimos 3 positivos = 273.65
Producto 21153: fallback media últimos 3 positivos = 0.53
Producto 21154: fallback media últimos 3 positivos = 0.72
Producto 21159: fallback media últimos 3 positivos = 0.36
Producto 20649: fallback media últimos 3 positivos = 11.53
Producto 21163: fallback media últimos 3 positivos = 0.38
Producto 21168: fallback media últimos 3 positivos = 0.38
Producto 20659: fallback media últimos 3 positivos = 11.74
Producto 21171: fallback media últimos 3 positivos = 0.48
Producto 20662: fallback media últimos 3 positivos = 11.80
Producto 21179: fallback media últimos 3 positivos = 0.56
Producto 20673: fallback media últimos 3 positivos = 12.74
Producto 20674: fallback media últimos 3 positivos = 8.68
Producto 20679: fallback media últimos 3 positivos = 8.64
Producto 21191: fallback media últimos 3 positivos = 0.17
Producto 20681: fallback media últimos 3 positivos = 9.13
Producto 20682: fallback media últimos 3 positivos = 7.55
Producto 21196: fallback media últimos 3 positivos = 0.42
Producto 20686: fallback media últimos 3 positivos = 11.49
Producto 20174: fallback media últimos 3 positivos = 102.49
Producto 20689: fallback media últimos 3 positivos = 5.99
Producto 21201: fallback media últimos 3 positivos = 0.30
Producto 20691: fallback media últimos 3 positivos = 10.41
Producto 20694: fallback media últimos 3 positivos = 10.84
Producto 21209: fallback media últimos 3 positivos = 0.12
Producto 20700: fallback media últimos 3 positivos = 3.28
Producto 21214: fallback media últimos 3 positivos = 0.43
Producto 20703: fallback media últimos 3 positivos = 10.94
Producto 20709: fallback media últimos 3 positivos = 9.41
Producto 20711: fallback media últimos 3 positivos = 9.36
Producto 21226: fallback media últimos 3 positivos = 0.12
Producto 21227: fallback media últimos 3 positivos = 0.26
Producto 20719: fallback media últimos 3 positivos = 8.75
Producto 20720: fallback media últimos 3 positivos = 10.78
Producto 21233: fallback media últimos 3 positivos = 0.04
Producto 20210: fallback media últimos 3 positivos = 106.98
Producto 20213: fallback media últimos 3 positivos = 87.26
Producto 20732: fallback media últimos 3 positivos = 7.94
Producto 21244: fallback media últimos 3 positivos = 0.02
Producto 21245: fallback media últimos 3 positivos = 0.03
Producto 21246: fallback media últimos 3 positivos = 0.02
Producto 21248: fallback media últimos 3 positivos = 0.02
Producto 21252: fallback media últimos 3 positivos = 0.10
Producto 21256: fallback media últimos 3 positivos = 0.02
Producto 20746: fallback media últimos 3 positivos = 7.62
Producto 21259: fallback media últimos 3 positivos = 0.02
Producto 20236: fallback media últimos 3 positivos = 62.78
Producto 21262: fallback media últimos 3 positivos = 0.02
Producto 21263: fallback media últimos 3 positivos = 0.02
Producto 21265: fallback media últimos 3 positivos = 0.08
Producto 20754: fallback media últimos 3 positivos = 8.99
Producto 21266: fallback media últimos 3 positivos = 0.08
Producto 21267: fallback media últimos 3 positivos = 0.05
Producto 20757: fallback media últimos 3 positivos = 3.49
Producto 20762: fallback media últimos 3 positivos = 7.96
Producto 21276: fallback media últimos 3 positivos = 0.02
Producto 20257: fallback media últimos 3 positivos = 66.99
Producto 20772: fallback media últimos 3 positivos = 6.65
Producto 20261: fallback media últimos 3 positivos = 55.97
Producto 20774: fallback media últimos 3 positivos = 5.54
Producto 20783: fallback media últimos 3 positivos = 3.86
Producto 20785: fallback media últimos 3 positivos = 3.91
Producto 20795: fallback media últimos 3 positivos = 7.15
Producto 20286: fallback media últimos 3 positivos = 47.80
Producto 20815: fallback media últimos 3 positivos = 7.91
Producto 20817: fallback media últimos 3 positivos = 2.85
Producto 20822: fallback media últimos 3 positivos = 6.07
Producto 20827: fallback media últimos 3 positivos = 3.50
Producto 20835: fallback media últimos 3 positivos = 2.45
Producto 20845: fallback media últimos 3 positivos = 1.49
Producto 20853: fallback media últimos 3 positivos = 3.63
Producto 20859: fallback media últimos 3 positivos = 3.95
Producto 20355: fallback media últimos 3 positivos = 41.84
Producto 20886: fallback media últimos 3 positivos = 0.92
Producto 20899: fallback media últimos 3 positivos = 3.13
Producto 20902: fallback media últimos 3 positivos = 2.39
Producto 20904: fallback media últimos 3 positivos = 4.01
Producto 20907: fallback media últimos 3 positivos = 5.41
Producto 20908: fallback media últimos 3 positivos = 2.57
Producto 20910: fallback media últimos 3 positivos = 3.85
Producto 20912: fallback media últimos 3 positivos = 3.62
Producto 20917: fallback media últimos 3 positivos = 3.71
Producto 20920: fallback media últimos 3 positivos = 3.49
Producto 20408: fallback media últimos 3 positivos = 12.48
Producto 20924: fallback media últimos 3 positivos = 3.15
Producto 20414: fallback media últimos 3 positivos = 35.79
Producto 20927: fallback media últimos 3 positivos = 4.16
Producto 20928: fallback media últimos 3 positivos = 3.59
Producto 20932: fallback media últimos 3 positivos = 2.76
Producto 20933: fallback media últimos 3 positivos = 3.67
Producto 20942: fallback media últimos 3 positivos = 2.35
Producto 20946: fallback media últimos 3 positivos = 3.26
Producto 20440: fallback media últimos 3 positivos = 45.83
Producto 20953: fallback media últimos 3 positivos = 1.24
Producto 20442: fallback media últimos 3 positivos = 22.60
Producto 20962: fallback media últimos 3 positivos = 3.13
Producto 20966: fallback media últimos 3 positivos = 1.71
Producto 20967: fallback media últimos 3 positivos = 1.77
Producto 20968: fallback media últimos 3 positivos = 2.65
Producto 20458: fallback media últimos 3 positivos = 27.03
Producto 20460: fallback media últimos 3 positivos = 14.72
Producto 20975: fallback media últimos 3 positivos = 2.82
Producto 20987: fallback media últimos 3 positivos = 0.40
Producto 20476: fallback media últimos 3 positivos = 22.27
Producto 20477: fallback media últimos 3 positivos = 8.21
Producto 20990: fallback media últimos 3 positivos = 1.03
