product_id,mae_cv
20001,208.95004082913698
20002,209.64586720269668
20003,164.18247930502216
20004,139.82994947013376
20005,176.247022672313
20006,121.23767859248387
20007,164.64588368741948
20008,103.02850334997888
20009,110.91946845498617
20010,103.52147767127508
20011,90.29091969723736
20012,135.40424136843993
20013,68.13530858463199
20014,74.33651280035865
20015,67.59840114566659
20016,112.16317272634406
20017,81.24914650869741
20018,85.78426057279731
20019,85.4415211857856
20020,68.13609067427242
20021,79.4231788418821
20022,92.95846748166889
20023,52.100010143872076
20024,60.6905800844264
20025,48.32629154297517
20026,58.377259139252104
20027,27.376920546462674
20028,46.66385416336349
20029,60.742862991865266
20030,95.39606882345349
20031,58.4911834736635
20032,9999.0
20033,46.04708166462959
20035,30.513451816797954
20037,78.23139310806764
20038,33.506773255642216
20039,40.61371086698305
20041,38.12529005427082
20042,32.25475660907375
20043,40.02487690661836
20044,39.0239485085996
20045,39.58329058015451
20046,32.66101318881137
20047,34.28218318143389
20049,38.81156647197421
20050,36.574165871234946
20051,49.50529458661759
20052,46.4176874605483
20053,20.118565216787744
20054,32.06328240569444
20055,44.85713367272085
20056,64.05346210172765
20057,23.905381574863796
20058,21.665859712562035
20059,25.61922973248926
20061,24.17110000507813
20062,27.466725344382702
20063,22.064995628314602
20065,31.099609222860558
20066,25.719125913772388
20067,34.223365995153166
20068,16.32173322733033
20069,21.423188685776456
20070,19.99074151191463
20071,19.800650912093527
20072,26.844165226714118
20073,19.49323153765719
20074,37.50399527537236
20075,28.741086753886698
20076,16.628843886131673
20077,41.92034823468092
20079,42.79429160055189
20080,32.99097969490386
20081,13.232476751151315
20082,29.185796751297666
20084,38.88695258039424
20085,9999.0
20086,22.77107697701566
20087,42.80280595604234
20089,9999.0
20090,36.63590384841501
20091,14.265849496544627
20092,16.035130777505334
20093,15.919469297281045
20094,27.69268610619946
20095,19.634181585843375
20096,26.242203499322905
20097,24.31974568653957
20099,17.13533135747756
20100,30.32340509710258
20101,16.38451324628135
20102,91.44419290690817
20103,15.688124872448014
20106,11.862363760148538
20107,20.117507300101423
20108,16.10751917300008
20109,22.75052571395371
20111,11.272479482594736
20112,9999.0
20114,9.087312326677182
20116,38.523162145431606
20117,21.204088857463923
20118,15.312258200421216
20119,23.391194042322564
20120,9.864974404567569
20121,28.163114512325443
20122,7.747031506618922
20123,12.76091718607788
20124,13.395568273398235
20125,14.688383085510896
20126,9999.0
20127,9999.0
20129,12.492631463075837
20130,9999.0
20132,11.403027881692632
20133,17.435193649653304
20134,16.503104191625653
20135,9999.0
20137,8.80799014649983
20138,18.909573385591205
20139,12.88989307739555
20140,15.609734527966628
20142,16.696176507012364
20143,9999.0
20144,14.382894859057938
20145,15.334812362613539
20146,18.04795987814963
20148,24.48742340737339
20150,9999.0
20151,18.478863439558275
20152,24.444965332198418
20153,11.508983356031772
20155,10.666445007599556
20157,14.194809470880628
20158,15.269205103099463
20159,9999.0
20160,9.9200483270001
20161,9.594630046624289
20162,16.802848373937724
20164,9999.0
20166,11.565378954416913
20167,9.336207485918475
20168,22.030391216878613
20170,9999.0
20174,9999.0
20175,12.006044755144746
20176,8.036101930260818
20177,9.452232492571934
20179,11.993485373750982
20180,7.3076786453862415
20181,7.362611805192772
20182,9.16305013775999
20183,8.382624834027155
20184,9.869452424160963
20187,7.740664862784117
20188,8.42610270408078
20189,9.152083656893332
20192,22.472525928222122
20193,8.458892702711356
20196,9.395086446768277
20197,7.917546493318684
20198,7.393402689462995
20200,4.641071757884546
20201,10.235413689972924
20202,9.79414786258952
20203,9999.0
20205,7.948928617427947
20206,7.6511093229053175
20207,13.950125627676012
20208,4.8262464262080496
20209,8.221404168750535
20210,9999.0
20211,9.87193060565175
20212,6.848930296133753
20213,9999.0
20215,5.041320522508052
20216,13.508326067764603
20218,9999.0
20219,6.955946582431646
20220,5.289580088445296
20222,5.784784314794172
20224,5.099596642461703
20225,5.360209854255828
20226,6.525632431891083
20227,15.253767728256653
20228,10.767491254706275
20230,4.467439442101301
20231,4.348903283709155
20232,9.530337178446985
20233,11.904783873444515
20234,18.29207578033631
20235,11.309825467690862
20236,9999.0
20237,9999.0
20238,7.392734649817823
20239,6.13765420437456
20240,7.371753078964483
20241,5.087913524003894
20242,9.893923947284595
20244,6.465369379884376
20246,5.220649154973207
20249,9.631561739393314
20251,7.028155330799545
20252,5.385410271333072
20253,4.691454581663848
20254,4.796086231197211
20255,10.330159793284242
20256,3.7455435956689307
20257,9999.0
20259,7.252336442694269
20261,9999.0
20262,9999.0
20263,3.2834580050917594
20264,5.899372118686824
20265,16.347396794841174
20266,9999.0
20267,3.344472373851441
20268,6.5382103336817625
20269,5.443564962374627
20270,5.153373067632022
20271,8.40934785939122
20272,3.8999237605812476
20273,5.1592550640120125
20275,4.622338807544891
20276,2.6827137211422927
20277,7.557577158152569
20278,7.776320450718261
20280,5.495396554029789
20281,6.025293393155233
20282,5.94049188295584
20283,4.10350302517313
20284,4.1474561817194004
20285,6.974434668443379
20286,9999.0
20288,3.7336296759633916
20289,5.878704496786073
20290,4.47238088117061
20291,4.506884156932167
20292,3.6856511362939317
20295,4.566522398807967
20296,3.135557622665137
20297,9999.0
20298,3.364142614211552
20299,6.9887698125106
20300,3.2349152375040164
20301,4.039888702485523
20302,14.106002905245386
20303,3.7700492695785877
20304,6.9530392134306656
20305,13.316055055449985
20306,9999.0
