Producto 20302: MAEs - LGBM=15.9416, Reg=4.1372, ARIMA=0.4790, AutoGluon=inf, XGB=inf
Producto 20303: MAEs - LGBM=0.9517, Reg=1.6772, ARIMA=1.4283, AutoGluon=inf, XGB=inf
Producto 20304: MAEs - LGBM=14.3376, Reg=13.4682, ARIMA=9.2490, AutoGluon=inf, XGB=inf
Producto 20305: MAEs - LGBM=15.2905, Reg=4.0868, ARIMA=1.3449, AutoGluon=inf, XGB=inf
Producto 20306: MAEs - LGBM=9.4375, Reg=8.8985, ARIMA=5.3076, AutoGluon=inf, XGB=inf
Producto 20307: MAEs - LGBM=4.5045, Reg=2.7444, ARIMA=2.9064, AutoGluon=inf, XGB=inf
Producto 20309: MAEs - LGBM=10.3047, Reg=8.2103, ARIMA=10.3622, AutoGluon=inf, XGB=inf
Producto 20310: MAEs - LGBM=8.4126, Reg=8.7704, ARIMA=8.3684, AutoGluon=inf, XGB=inf
Producto 20311: MAEs - LGBM=2.2812, Reg=3.5911, ARIMA=2.4276, AutoGluon=inf, XGB=inf
Producto 20313: MAEs - LGBM=10.1321, Reg=11.5848, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20314: MAEs - LGBM=1.3452, Reg=1.8325, ARIMA=1.4047, AutoGluon=inf, XGB=inf
Producto 20315: MAEs - LGBM=0.5036, Reg=0.5231, ARIMA=1.7891, AutoGluon=inf, XGB=inf
Producto 20316: MAEs - LGBM=11.0431, Reg=10.6345, ARIMA=10.9700, AutoGluon=inf, XGB=inf
Producto 20317: MAEs - LGBM=3.1070, Reg=1.3851, ARIMA=0.1394, AutoGluon=inf, XGB=inf
Producto 20319: MAEs - LGBM=7.2010, Reg=4.3501, ARIMA=4.7118, AutoGluon=inf, XGB=inf
Producto 20320: MAEs - LGBM=2.8211, Reg=1.7855, ARIMA=2.7839, AutoGluon=inf, XGB=inf
Producto 20321: MAEs - LGBM=11.1811, Reg=7.4827, ARIMA=3.0295, AutoGluon=inf, XGB=inf
Producto 20322: MAEs - LGBM=15.1694, Reg=13.9138, ARIMA=4.0591, AutoGluon=inf, XGB=inf
Producto 20323: MAEs - LGBM=2.3682, Reg=5.6906, ARIMA=2.6845, AutoGluon=inf, XGB=inf
Producto 20324: MAEs - LGBM=6.5504, Reg=7.7321, ARIMA=4.3470, AutoGluon=inf, XGB=inf
Producto 20325: MAEs - LGBM=14.7442, Reg=15.1772, ARIMA=1.5632, AutoGluon=inf, XGB=inf
Producto 20326: MAEs - LGBM=0.7442, Reg=0.3768, ARIMA=0.4459, AutoGluon=inf, XGB=inf
Producto 20327: MAEs - LGBM=4.3413, Reg=3.2061, ARIMA=2.4930, AutoGluon=inf, XGB=inf
Producto 20328: MAEs - LGBM=9.0071, Reg=13.6575, ARIMA=3.3337, AutoGluon=inf, XGB=inf
Producto 20329: MAEs - LGBM=5.3184, Reg=3.3008, ARIMA=2.7832, AutoGluon=inf, XGB=inf
Producto 20330: MAEs - LGBM=2.8835, Reg=0.1982, ARIMA=2.7597, AutoGluon=inf, XGB=inf
Producto 20332: MAEs - LGBM=4.6550, Reg=5.6546, ARIMA=2.9378, AutoGluon=inf, XGB=inf
Producto 20334: MAEs - LGBM=21.1790, Reg=20.4538, ARIMA=26.9466, AutoGluon=inf, XGB=inf
Producto 20335: MAEs - LGBM=5.0338, Reg=2.0394, ARIMA=1.7512, AutoGluon=inf, XGB=inf
Producto 20336: MAEs - LGBM=7.4105, Reg=5.9991, ARIMA=5.8644, AutoGluon=inf, XGB=inf
Producto 20337: MAEs - LGBM=5.9594, Reg=10.4248, ARIMA=6.7327, AutoGluon=inf, XGB=inf
Producto 20338: MAEs - LGBM=8.2352, Reg=5.7366, ARIMA=5.4765, AutoGluon=inf, XGB=inf
Producto 20340: MAEs - LGBM=12.7747, Reg=12.7764, ARIMA=20.6982, AutoGluon=inf, XGB=inf
Producto 20341: MAEs - LGBM=5.7254, Reg=3.8703, ARIMA=4.7963, AutoGluon=inf, XGB=inf
Producto 20342: MAEs - LGBM=4.9133, Reg=3.5521, ARIMA=3.8397, AutoGluon=inf, XGB=inf
Producto 20343: MAEs - LGBM=3.9322, Reg=3.9978, ARIMA=3.2575, AutoGluon=inf, XGB=inf
Producto 20344: MAEs - LGBM=4.9265, Reg=0.3089, ARIMA=0.4230, AutoGluon=inf, XGB=inf
Producto 20346: MAEs - LGBM=0.8371, Reg=0.5286, ARIMA=1.9518, AutoGluon=inf, XGB=inf
Producto 20348: MAEs - LGBM=8.7813, Reg=6.2090, ARIMA=8.2810, AutoGluon=inf, XGB=inf
Producto 20349: MAEs - LGBM=2.5894, Reg=2.4793, ARIMA=4.7167, AutoGluon=inf, XGB=inf
Producto 20350: MAEs - LGBM=14.1270, Reg=3.6035, ARIMA=2.2727, AutoGluon=inf, XGB=inf
Producto 20351: MAEs - LGBM=9.4218, Reg=14.3344, ARIMA=9.8621, AutoGluon=inf, XGB=inf
Producto 20352: MAEs - LGBM=3.2221, Reg=2.8248, ARIMA=1.8267, AutoGluon=inf, XGB=inf
Producto 20353: MAEs - LGBM=8.7004, Reg=4.9587, ARIMA=6.3670, AutoGluon=inf, XGB=inf
Producto 20354: MAEs - LGBM=1.7126, Reg=0.1464, ARIMA=4.1854, AutoGluon=inf, XGB=inf
Producto 20356: MAEs - LGBM=0.9751, Reg=0.6262, ARIMA=0.3579, AutoGluon=inf, XGB=inf
Producto 20357: MAEs - LGBM=3.4301, Reg=4.8170, ARIMA=5.3306, AutoGluon=inf, XGB=inf
Producto 20358: MAEs - LGBM=5.1155, Reg=4.0291, ARIMA=1.9095, AutoGluon=inf, XGB=inf
Producto 20359: MAEs - LGBM=0.1742, Reg=0.0345, ARIMA=0.2787, AutoGluon=inf, XGB=inf
Producto 20361: MAEs - LGBM=0.1623, Reg=1.8715, ARIMA=6.6433, AutoGluon=inf, XGB=inf
Producto 20362: MAEs - LGBM=6.2160, Reg=7.2628, ARIMA=0.4585, AutoGluon=inf, XGB=inf
Producto 20364: MAEs - LGBM=2.4979, Reg=1.6568, ARIMA=3.3268, AutoGluon=inf, XGB=inf
Producto 20365: MAEs - LGBM=3.3005, Reg=1.2520, ARIMA=2.1685, AutoGluon=inf, XGB=inf
Producto 20366: MAEs - LGBM=5.9137, Reg=3.8818, ARIMA=1.9143, AutoGluon=inf, XGB=inf
Producto 20367: MAEs - LGBM=4.5260, Reg=2.2804, ARIMA=2.9309, AutoGluon=inf, XGB=inf
Producto 20368: MAEs - LGBM=10.5798, Reg=13.1558, ARIMA=10.5313, AutoGluon=inf, XGB=inf
Producto 20372: MAEs - LGBM=9.3089, Reg=9.7366, ARIMA=6.4083, AutoGluon=inf, XGB=inf
Producto 20375: MAEs - LGBM=11.9925, Reg=11.4382, ARIMA=4.4134, AutoGluon=inf, XGB=inf
Producto 20377: MAEs - LGBM=6.8953, Reg=7.5743, ARIMA=6.8665, AutoGluon=inf, XGB=inf
Producto 20378: MAEs - LGBM=17.7742, Reg=19.4874, ARIMA=23.5196, AutoGluon=inf, XGB=inf
Producto 20379: MAEs - LGBM=8.8881, Reg=9.6762, ARIMA=3.0556, AutoGluon=inf, XGB=inf
Producto 20380: MAEs - LGBM=1.7531, Reg=2.3679, ARIMA=0.8446, AutoGluon=inf, XGB=inf
Producto 20381: MAEs - LGBM=5.7875, Reg=5.5343, ARIMA=2.4706, AutoGluon=inf, XGB=inf
Producto 20382: MAEs - LGBM=5.3247, Reg=4.4723, ARIMA=2.8953, AutoGluon=inf, XGB=inf
Producto 20383: MAEs - LGBM=6.4792, Reg=3.9859, ARIMA=4.3497, AutoGluon=inf, XGB=inf
Producto 20384: MAEs - LGBM=7.5246, Reg=9.6374, ARIMA=3.8646, AutoGluon=inf, XGB=inf
Producto 20385: MAEs - LGBM=6.3365, Reg=3.6307, ARIMA=2.4650, AutoGluon=inf, XGB=inf
Producto 20386: MAEs - LGBM=1.5602, Reg=0.9206, ARIMA=1.3229, AutoGluon=inf, XGB=inf
Producto 20387: MAEs - LGBM=9.0586, Reg=7.6322, ARIMA=6.4445, AutoGluon=inf, XGB=inf
Producto 20388: MAEs - LGBM=6.1788, Reg=7.5119, ARIMA=4.5509, AutoGluon=inf, XGB=inf
Producto 20389: MAEs - LGBM=8.4793, Reg=9.8452, ARIMA=2.7316, AutoGluon=inf, XGB=inf
Producto 20390: MAEs - LGBM=6.2684, Reg=3.8034, ARIMA=2.4482, AutoGluon=inf, XGB=inf
Producto 20395: MAEs - LGBM=11.1199, Reg=10.9413, ARIMA=11.4022, AutoGluon=inf, XGB=inf
Producto 20396: MAEs - LGBM=6.6045, Reg=8.4430, ARIMA=5.5691, AutoGluon=inf, XGB=inf
Producto 20398: MAEs - LGBM=11.9204, Reg=2.4468, ARIMA=0.6799, AutoGluon=inf, XGB=inf
Producto 20400: MAEs - LGBM=3.4797, Reg=4.2879, ARIMA=2.2856, AutoGluon=inf, XGB=inf
Producto 20401: MAEs - LGBM=3.9722, Reg=1.8198, ARIMA=1.5109, AutoGluon=inf, XGB=inf
Producto 20402: MAEs - LGBM=0.1809, Reg=1.7941, ARIMA=0.1600, AutoGluon=inf, XGB=inf
Producto 20403: MAEs - LGBM=5.5357, Reg=4.3859, ARIMA=2.9740, AutoGluon=inf, XGB=inf
Producto 20404: MAEs - LGBM=2.8200, Reg=1.7284, ARIMA=0.0163, AutoGluon=inf, XGB=inf
Producto 20406: MAEs - LGBM=2.7980, Reg=1.0555, ARIMA=2.7652, AutoGluon=inf, XGB=inf
Producto 20407: MAEs - LGBM=5.1594, Reg=3.7511, ARIMA=3.0883, AutoGluon=inf, XGB=inf
Producto 20408: MAEs - LGBM=8.7302, Reg=8.2964, ARIMA=2.4459, AutoGluon=inf, XGB=inf
Producto 20409: MAEs - LGBM=11.2639, Reg=9.6567, ARIMA=3.0964, AutoGluon=inf, XGB=inf
Producto 20410: MAEs - LGBM=1.8372, Reg=1.3671, ARIMA=1.3850, AutoGluon=inf, XGB=inf
Producto 20411: MAEs - LGBM=2.4913, Reg=0.5939, ARIMA=0.2900, AutoGluon=inf, XGB=inf
Producto 20415: MAEs - LGBM=9.3965, Reg=6.2836, ARIMA=2.6792, AutoGluon=inf, XGB=inf
Producto 20416: MAEs - LGBM=10.2728, Reg=3.3930, ARIMA=0.2361, AutoGluon=inf, XGB=inf
Producto 20417: MAEs - LGBM=5.0913, Reg=4.5251, ARIMA=5.0188, AutoGluon=inf, XGB=inf
Producto 20418: MAEs - LGBM=11.0367, Reg=4.7963, ARIMA=0.4690, AutoGluon=inf, XGB=inf
Producto 20419: MAEs - LGBM=2.6142, Reg=3.0472, ARIMA=3.3822, AutoGluon=inf, XGB=inf
Producto 20421: MAEs - LGBM=0.0454, Reg=1.1284, ARIMA=0.0028, AutoGluon=inf, XGB=inf
Producto 20422: MAEs - LGBM=9.4690, Reg=2.9990, ARIMA=0.1074, AutoGluon=inf, XGB=inf
Producto 20424: MAEs - LGBM=5.7071, Reg=3.9328, ARIMA=3.0499, AutoGluon=inf, XGB=inf
Producto 20426: MAEs - LGBM=0.1984, Reg=0.7217, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20428: MAEs - LGBM=9.7269, Reg=4.4178, ARIMA=0.5135, AutoGluon=inf, XGB=inf
Producto 20429: MAEs - LGBM=9.6262, Reg=3.2332, ARIMA=0.5088, AutoGluon=inf, XGB=inf
Producto 20432: MAEs - LGBM=5.4332, Reg=4.0579, ARIMA=3.7674, AutoGluon=inf, XGB=inf
Producto 20433: MAEs - LGBM=5.3595, Reg=5.3722, ARIMA=3.7686, AutoGluon=inf, XGB=inf
Producto 20434: MAEs - LGBM=3.3036, Reg=3.3843, ARIMA=1.6894, AutoGluon=inf, XGB=inf
Producto 20438: MAEs - LGBM=5.8313, Reg=6.6574, ARIMA=3.0134, AutoGluon=inf, XGB=inf
Producto 20443: MAEs - LGBM=2.6242, Reg=1.3796, ARIMA=0.0518, AutoGluon=inf, XGB=inf
Producto 20447: MAEs - LGBM=5.6051, Reg=3.3600, ARIMA=1.7518, AutoGluon=inf, XGB=inf
Producto 20449: MAEs - LGBM=9.3017, Reg=2.9912, ARIMA=0.0928, AutoGluon=inf, XGB=inf
Producto 20450: MAEs - LGBM=4.2453, Reg=4.5669, ARIMA=4.4457, AutoGluon=inf, XGB=inf
Producto 20453: MAEs - LGBM=4.0416, Reg=3.7810, ARIMA=5.6741, AutoGluon=inf, XGB=inf
Producto 20456: MAEs - LGBM=4.6313, Reg=4.6097, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20459: MAEs - LGBM=4.5918, Reg=8.1058, ARIMA=7.2155, AutoGluon=inf, XGB=inf
Producto 20460: MAEs - LGBM=8.1929, Reg=4.3824, ARIMA=8.9862, AutoGluon=inf, XGB=inf
Producto 20463: MAEs - LGBM=1.6918, Reg=1.1196, ARIMA=1.7500, AutoGluon=inf, XGB=inf
Producto 20464: MAEs - LGBM=6.6876, Reg=5.0655, ARIMA=5.3598, AutoGluon=inf, XGB=inf
Producto 20465: MAEs - LGBM=6.8496, Reg=4.2907, ARIMA=4.7955, AutoGluon=inf, XGB=inf
Producto 20466: MAEs - LGBM=2.9759, Reg=3.1222, ARIMA=1.1277, AutoGluon=inf, XGB=inf
Producto 20469: MAEs - LGBM=2.0765, Reg=0.9533, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20470: MAEs - LGBM=2.2378, Reg=3.6885, ARIMA=0.9384, AutoGluon=inf, XGB=inf
Producto 20473: MAEs - LGBM=1.8766, Reg=1.8377, ARIMA=0.9302, AutoGluon=inf, XGB=inf
Producto 20474: MAEs - LGBM=1.1118, Reg=1.2288, ARIMA=1.1560, AutoGluon=inf, XGB=inf
Producto 20477: MAEs - LGBM=11.5828, Reg=9.0545, ARIMA=3.4797, AutoGluon=inf, XGB=inf
Producto 20478: MAEs - LGBM=6.3336, Reg=4.0310, ARIMA=1.6478, AutoGluon=inf, XGB=inf
Producto 20479: MAEs - LGBM=4.4806, Reg=3.8656, ARIMA=4.4579, AutoGluon=inf, XGB=inf
Producto 20480: MAEs - LGBM=4.0801, Reg=3.8376, ARIMA=1.8623, AutoGluon=inf, XGB=inf
Producto 20481: MAEs - LGBM=0.2733, Reg=0.2068, ARIMA=0.2889, AutoGluon=inf, XGB=inf
Producto 20482: MAEs - LGBM=4.1435, Reg=4.6608, ARIMA=2.6502, AutoGluon=inf, XGB=inf
Producto 20483: MAEs - LGBM=0.2764, Reg=0.1364, ARIMA=0.4162, AutoGluon=inf, XGB=inf
Producto 20484: MAEs - LGBM=7.5181, Reg=6.2242, ARIMA=5.2919, AutoGluon=inf, XGB=inf
Producto 20488: MAEs - LGBM=4.8792, Reg=5.2784, ARIMA=3.4622, AutoGluon=inf, XGB=inf
Producto 20490: MAEs - LGBM=8.1455, Reg=4.3699, ARIMA=0.6705, AutoGluon=inf, XGB=inf
Producto 20495: MAEs - LGBM=4.6192, Reg=4.6133, ARIMA=4.6113, AutoGluon=inf, XGB=inf
Producto 20496: MAEs - LGBM=4.6327, Reg=5.1558, ARIMA=1.0294, AutoGluon=inf, XGB=inf
Producto 20497: MAEs - LGBM=3.3712, Reg=2.5568, ARIMA=2.4630, AutoGluon=inf, XGB=inf
Producto 20500: MAEs - LGBM=0.5152, Reg=0.9946, ARIMA=0.1695, AutoGluon=inf, XGB=inf
Producto 20502: MAEs - LGBM=2.8343, Reg=2.0984, ARIMA=1.2170, AutoGluon=inf, XGB=inf
Producto 20503: MAEs - LGBM=14.4392, Reg=14.3217, ARIMA=17.2762, AutoGluon=inf, XGB=inf
Producto 20505: MAEs - LGBM=7.3954, Reg=6.3447, ARIMA=6.9616, AutoGluon=inf, XGB=inf
Producto 20508: MAEs - LGBM=6.3906, Reg=4.0675, ARIMA=0.4477, AutoGluon=inf, XGB=inf
Producto 20509: MAEs - LGBM=7.3225, Reg=3.1906, ARIMA=1.3706, AutoGluon=inf, XGB=inf
Producto 20513: MAEs - LGBM=3.9322, Reg=4.6513, ARIMA=3.4705, AutoGluon=inf, XGB=inf
Producto 20514: MAEs - LGBM=2.1384, Reg=2.4753, ARIMA=1.9679, AutoGluon=inf, XGB=inf
Producto 20517: MAEs - LGBM=2.6901, Reg=2.1902, ARIMA=2.2057, AutoGluon=inf, XGB=inf
Producto 20520: MAEs - LGBM=1.4585, Reg=1.6195, ARIMA=0.2198, AutoGluon=inf, XGB=inf
Producto 20522: MAEs - LGBM=2.8049, Reg=5.7960, ARIMA=0.9726, AutoGluon=inf, XGB=inf
Producto 20523: MAEs - LGBM=8.3192, Reg=9.8611, ARIMA=8.6220, AutoGluon=inf, XGB=inf
Producto 20524: MAEs - LGBM=4.2563, Reg=4.8899, ARIMA=4.7960, AutoGluon=inf, XGB=inf
Producto 20527: MAEs - LGBM=7.2825, Reg=6.5843, ARIMA=7.2790, AutoGluon=inf, XGB=inf
Producto 20530: MAEs - LGBM=5.7504, Reg=4.3690, ARIMA=2.2450, AutoGluon=inf, XGB=inf
Producto 20532: MAEs - LGBM=1.5773, Reg=1.1154, ARIMA=0.5673, AutoGluon=inf, XGB=inf
Producto 20536: MAEs - LGBM=2.0302, Reg=0.7643, ARIMA=1.7280, AutoGluon=inf, XGB=inf
Producto 20538: MAEs - LGBM=0.3522, Reg=0.5162, ARIMA=0.9250, AutoGluon=inf, XGB=inf
Producto 20539: MAEs - LGBM=1.5843, Reg=0.8096, ARIMA=0.4615, AutoGluon=inf, XGB=inf
Producto 20540: MAEs - LGBM=8.6488, Reg=8.6473, ARIMA=7.2746, AutoGluon=inf, XGB=inf
Producto 20541: MAEs - LGBM=3.0559, Reg=1.9709, ARIMA=2.2416, AutoGluon=inf, XGB=inf
Producto 20542: MAEs - LGBM=0.6009, Reg=1.4919, ARIMA=0.6810, AutoGluon=inf, XGB=inf
Producto 20544: MAEs - LGBM=2.1202, Reg=0.9960, ARIMA=1.9749, AutoGluon=inf, XGB=inf
Producto 20547: MAEs - LGBM=2.3410, Reg=4.0217, ARIMA=2.4517, AutoGluon=inf, XGB=inf
Producto 20549: MAEs - LGBM=2.3816, Reg=2.3897, ARIMA=2.7491, AutoGluon=inf, XGB=inf
Producto 20551: MAEs - LGBM=1.8609, Reg=0.5574, ARIMA=0.3315, AutoGluon=inf, XGB=inf
Producto 20552: MAEs - LGBM=5.3139, Reg=5.3568, ARIMA=2.2708, AutoGluon=inf, XGB=inf
Producto 20553: MAEs - LGBM=7.4463, Reg=4.9557, ARIMA=3.6741, AutoGluon=inf, XGB=inf
Producto 20555: MAEs - LGBM=4.7669, Reg=1.5278, ARIMA=0.6765, AutoGluon=inf, XGB=inf
Producto 20558: MAEs - LGBM=13.2574, Reg=12.6154, ARIMA=13.8954, AutoGluon=inf, XGB=inf
Producto 20559: MAEs - LGBM=7.1778, Reg=5.4598, ARIMA=7.1093, AutoGluon=inf, XGB=inf
Producto 20560: MAEs - LGBM=1.8224, Reg=0.9213, ARIMA=0.3343, AutoGluon=inf, XGB=inf
Producto 20561: MAEs - LGBM=6.0152, Reg=2.6074, ARIMA=0.0314, AutoGluon=inf, XGB=inf
Producto 20563: MAEs - LGBM=1.9726, Reg=2.2802, ARIMA=0.4113, AutoGluon=inf, XGB=inf
Producto 20565: MAEs - LGBM=2.5443, Reg=0.8710, ARIMA=2.3781, AutoGluon=inf, XGB=inf
Producto 20567: MAEs - LGBM=1.9875, Reg=0.1375, ARIMA=0.3528, AutoGluon=inf, XGB=inf
Producto 20568: MAEs - LGBM=2.2260, Reg=1.7573, ARIMA=2.3305, AutoGluon=inf, XGB=inf
Producto 20569: MAEs - LGBM=2.6801, Reg=4.0003, ARIMA=3.0046, AutoGluon=inf, XGB=inf
Producto 20570: MAEs - LGBM=0.9500, Reg=1.6946, ARIMA=0.6086, AutoGluon=inf, XGB=inf
Producto 20571: MAEs - LGBM=2.5137, Reg=0.3508, ARIMA=2.8833, AutoGluon=inf, XGB=inf
Producto 20572: MAEs - LGBM=2.8076, Reg=1.9943, ARIMA=0.5106, AutoGluon=inf, XGB=inf
Producto 20574: MAEs - LGBM=3.5905, Reg=5.2952, ARIMA=2.9933, AutoGluon=inf, XGB=inf
Producto 20576: MAEs - LGBM=6.3230, Reg=8.6171, ARIMA=6.2649, AutoGluon=inf, XGB=inf
Producto 20578: MAEs - LGBM=2.7297, Reg=2.3982, ARIMA=1.4529, AutoGluon=inf, XGB=inf
Producto 20579: MAEs - LGBM=3.7922, Reg=3.4228, ARIMA=2.4880, AutoGluon=inf, XGB=inf
Producto 20580: MAEs - LGBM=1.6258, Reg=1.8563, ARIMA=5.3948, AutoGluon=inf, XGB=inf
Producto 20583: MAEs - LGBM=2.2315, Reg=1.1175, ARIMA=0.4478, AutoGluon=inf, XGB=inf
Producto 20585: MAEs - LGBM=1.8817, Reg=1.8353, ARIMA=1.2500, AutoGluon=inf, XGB=inf
Producto 20586: MAEs - LGBM=6.1679, Reg=1.6578, ARIMA=1.3010, AutoGluon=inf, XGB=inf
Producto 20588: MAEs - LGBM=6.3995, Reg=4.3602, ARIMA=1.9621, AutoGluon=inf, XGB=inf
Producto 20589: MAEs - LGBM=0.1641, Reg=1.1323, ARIMA=0.5575, AutoGluon=inf, XGB=inf
Producto 20596: MAEs - LGBM=1.7593, Reg=2.4070, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20597: MAEs - LGBM=5.4407, Reg=2.3159, ARIMA=0.0319, AutoGluon=inf, XGB=inf
Producto 20599: MAEs - LGBM=1.2901, Reg=0.1262, ARIMA=0.5207, AutoGluon=inf, XGB=inf
Producto 20600: MAEs - LGBM=3.6354, Reg=2.9442, ARIMA=3.9976, AutoGluon=inf, XGB=inf
Producto 20601: MAEs - LGBM=5.7486, Reg=2.0394, ARIMA=0.4168, AutoGluon=inf, XGB=inf
Producto 20602: MAEs - LGBM=2.6956, Reg=1.9596, ARIMA=0.9115, AutoGluon=inf, XGB=inf
Producto 20604: MAEs - LGBM=7.3738, Reg=8.4439, ARIMA=7.6382, AutoGluon=inf, XGB=inf
Producto 20605: MAEs - LGBM=1.2027, Reg=1.6413, ARIMA=1.8337, AutoGluon=inf, XGB=inf
Producto 20606: MAEs - LGBM=3.6770, Reg=3.4449, ARIMA=2.4686, AutoGluon=inf, XGB=inf
Producto 20609: MAEs - LGBM=5.6463, Reg=5.6279, ARIMA=4.0025, AutoGluon=inf, XGB=inf
Producto 20611: MAEs - LGBM=2.6177, Reg=4.3071, ARIMA=4.4029, AutoGluon=inf, XGB=inf
Producto 20612: MAEs - LGBM=0.6272, Reg=0.5108, ARIMA=0.5168, AutoGluon=inf, XGB=inf
Producto 20614: MAEs - LGBM=3.3068, Reg=2.0469, ARIMA=0.7182, AutoGluon=inf, XGB=inf
Producto 20617: MAEs - LGBM=4.8423, Reg=3.7017, ARIMA=1.5560, AutoGluon=inf, XGB=inf
Producto 20622: MAEs - LGBM=0.1591, Reg=0.0485, ARIMA=0.9803, AutoGluon=inf, XGB=inf
Producto 20624: MAEs - LGBM=1.7015, Reg=3.0336, ARIMA=0.1671, AutoGluon=inf, XGB=inf
Producto 20627: MAEs - LGBM=0.8514, Reg=2.8466, ARIMA=0.9189, AutoGluon=inf, XGB=inf
Producto 20628: MAEs - LGBM=1.5927, Reg=2.1795, ARIMA=1.4516, AutoGluon=inf, XGB=inf
Producto 20629: MAEs - LGBM=2.9771, Reg=1.9444, ARIMA=0.8481, AutoGluon=inf, XGB=inf
Producto 20632: MAEs - LGBM=3.5757, Reg=2.7486, ARIMA=1.6255, AutoGluon=inf, XGB=inf
Producto 20636: MAEs - LGBM=5.1940, Reg=2.0245, ARIMA=1.1738, AutoGluon=inf, XGB=inf
Producto 20637: MAEs - LGBM=0.2046, Reg=0.4425, ARIMA=0.0239, AutoGluon=inf, XGB=inf
Producto 20638: MAEs - LGBM=2.0324, Reg=1.2625, ARIMA=2.0190, AutoGluon=inf, XGB=inf
Producto 20639: MAEs - LGBM=0.5301, Reg=1.3078, ARIMA=0.7606, AutoGluon=inf, XGB=inf
Producto 20640: MAEs - LGBM=2.1686, Reg=0.9594, ARIMA=1.0163, AutoGluon=inf, XGB=inf
Producto 20641: MAEs - LGBM=3.0127, Reg=1.4867, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20642: MAEs - LGBM=2.2028, Reg=2.0315, ARIMA=1.3422, AutoGluon=inf, XGB=inf
Producto 20644: MAEs - LGBM=2.0161, Reg=0.7618, ARIMA=0.2815, AutoGluon=inf, XGB=inf
Producto 20646: MAEs - LGBM=2.3550, Reg=3.9542, ARIMA=1.9012, AutoGluon=inf, XGB=inf
Producto 20647: MAEs - LGBM=2.5702, Reg=0.2015, ARIMA=1.0313, AutoGluon=inf, XGB=inf
Producto 20651: MAEs - LGBM=2.0974, Reg=2.7006, ARIMA=0.6655, AutoGluon=inf, XGB=inf
Producto 20652: MAEs - LGBM=0.7407, Reg=1.3523, ARIMA=1.0361, AutoGluon=inf, XGB=inf
Producto 20653: MAEs - LGBM=0.9705, Reg=0.1585, ARIMA=0.9149, AutoGluon=inf, XGB=inf
Producto 20654: MAEs - LGBM=0.2589, Reg=1.2041, ARIMA=1.3696, AutoGluon=inf, XGB=inf
Producto 20655: MAEs - LGBM=2.1055, Reg=1.0494, ARIMA=0.4265, AutoGluon=inf, XGB=inf
Producto 20657: MAEs - LGBM=0.8060, Reg=2.0741, ARIMA=1.0805, AutoGluon=inf, XGB=inf
Producto 20658: MAEs - LGBM=0.4037, Reg=0.3619, ARIMA=0.6365, AutoGluon=inf, XGB=inf
Producto 20660: MAEs - LGBM=4.5762, Reg=3.2386, ARIMA=1.8115, AutoGluon=inf, XGB=inf
Producto 20661: MAEs - LGBM=0.6939, Reg=0.0162, ARIMA=1.1286, AutoGluon=inf, XGB=inf
Producto 20663: MAEs - LGBM=4.1824, Reg=2.0840, ARIMA=0.5085, AutoGluon=inf, XGB=inf
Producto 20664: MAEs - LGBM=1.5196, Reg=0.9263, ARIMA=0.4312, AutoGluon=inf, XGB=inf
Producto 20666: MAEs - LGBM=2.9372, Reg=2.5488, ARIMA=inf, AutoGluon=inf, XGB=inf
Producto 20667: MAEs - LGBM=2.3796, Reg=0.3669, ARIMA=3.7985, AutoGluon=inf, XGB=inf
Producto 20670: MAEs - LGBM=4.2261, Reg=1.9404, ARIMA=0.2722, AutoGluon=inf, XGB=inf
Producto 20672: MAEs - LGBM=0.9170, Reg=1.1894, ARIMA=0.9968, AutoGluon=inf, XGB=inf
Producto 20676: MAEs - LGBM=1.5547, Reg=1.2115, ARIMA=0.1455, AutoGluon=inf, XGB=inf
Producto 20677: MAEs - LGBM=2.1432, Reg=0.6083, ARIMA=0.2291, AutoGluon=inf, XGB=inf
Producto 20678: MAEs - LGBM=4.3824, Reg=1.9652, ARIMA=0.3235, AutoGluon=inf, XGB=inf
Producto 20679: MAEs - LGBM=3.9865, Reg=4.1614, ARIMA=2.7914, AutoGluon=inf, XGB=inf
Producto 20680: MAEs - LGBM=0.7309, Reg=0.9748, ARIMA=1.0264, AutoGluon=inf, XGB=inf
Producto 20682: MAEs - LGBM=3.6639, Reg=4.8607, ARIMA=1.8448, AutoGluon=inf, XGB=inf
Producto 20684: MAEs - LGBM=4.2066, Reg=3.4880, ARIMA=1.1575, AutoGluon=inf, XGB=inf
Producto 20685: MAEs - LGBM=3.5194, Reg=0.7984, ARIMA=0.2348, AutoGluon=inf, XGB=inf
Producto 20689: MAEs - LGBM=7.6698, Reg=7.4238, ARIMA=7.5092, AutoGluon=inf, XGB=inf
Producto 20693: MAEs - LGBM=0.0746, Reg=0.8455, ARIMA=0.0792, AutoGluon=inf, XGB=inf
Producto 20696: MAEs - LGBM=1.4618, Reg=2.1865, ARIMA=0.5629, AutoGluon=inf, XGB=inf
