product_id,mae
20002,205.3515841070163
20005,176.0199294294724
20003,164.4216824891588
20004,137.43275705008645
20016,113.19201590060054
20009,111.08629377787867
20010,105.19999140496388
20085,102.7399691366345
20089,102.64718461467368
20008,99.48727937080729
20030,94.89365347006874
20022,93.89989883507177
20011,92.61254041648465
20102,92.0466894600667
20019,87.64799290185998
